Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
78,CRDA1201,RICER048,1,1,2012-08-17,78,16.7,28.2,22.1,NA,4.522,0.395,4.12,4.514,0.395,4.12,0,0,425.32,417.45,4.26,413.19,0,0,NA,NA,NA,1.052,0.793,0.691,0.48,0.376,0.399,0.328,0.039,0.442
79,CRDA1201,RICER048,1,1,2012-08-18,79,21.9,27.1,21.7,NA,5.83,0.558,5.262,5.82,0.558,5.262,0,0,431.15,423.27,4.82,418.45,0,0,NA,NA,NA,1.349,1.002,0.87,0.611,0.485,0.517,0.429,0.056,0.458
80,CRDA1201,RICER048,1,1,2012-08-19,80,16,28.8,22.1,NA,4.335,0.465,3.865,4.33,0.465,3.865,0,0,435.48,427.6,5.28,422.32,0,0,NA,NA,NA,0.999,0.708,0.636,0.451,0.36,0.386,0.325,0.046,0.474
81,CRDA1201,RICER048,1,1,2012-08-20,81,23.7,29.7,21.6,NA,6.44,0.753,5.68,6.434,0.753,5.68,0,0,441.92,434.04,6.04,428,0,0,NA,NA,NA,1.485,1.059,0.931,0.656,0.521,0.558,0.47,0.075,0.496
82,CRDA1201,RICER048,1,1,2012-08-21,82,19.7,30.3,21.4,NA,5.363,0.698,4.657,5.355,0.698,4.657,0,0,447.29,439.39,6.74,432.66,0,0,NA,NA,NA,1.208,0.902,0.767,0.533,0.421,0.449,0.378,0.07,0.515
83,CRDA1201,RICER048,1,1,2012-08-22,83,20.2,27.6,22.5,NA,5.37,0.758,4.594,5.352,0.758,4.594,0,0,452.66,444.74,7.49,437.25,0,0,NA,NA,NA,1.188,0.897,0.766,0.527,0.412,0.437,0.366,0.076,0.542
84,CRDA1201,RICER048,1,1,2012-08-23,84,17.4,27.1,21.6,NA,4.554,0.713,3.829,4.542,0.713,3.829,0,0,457.21,449.28,8.21,441.08,0,0,NA,NA,NA,0.989,0.742,0.641,0.442,0.346,0.365,0.305,0.071,0.569
85,CRDA1201,RICER048,1,1,2012-08-24,85,17.2,29.5,22.2,NA,4.63,0.797,3.826,4.624,0.797,3.826,0,0,461.84,453.91,9,444.9,0,0,NA,NA,NA,0.993,0.741,0.635,0.441,0.346,0.365,0.304,0.08,0.598
86,CRDA1201,RICER048,1,1,2012-08-25,86,22.8,30.1,22.4,NA,6.164,1.152,5.001,6.153,1.152,5.001,0,0,468.01,460.06,10.16,449.91,0,0,NA,NA,NA,1.296,0.971,0.829,0.576,0.452,0.477,0.399,0.115,0.627
87,CRDA1201,RICER048,1,1,2012-08-26,87,7.6,28.6,23.2,NA,2.022,0.418,1.601,2.02,0.418,1.601,0,0,470.03,462.08,10.57,451.51,0,0,NA,NA,NA,0.409,0.309,0.267,0.187,0.147,0.154,0.128,0.042,0.657
88,CRDA1201,RICER048,1,1,2012-08-27,88,11.6,28.9,22.8,NA,3.091,0.67,2.415,3.085,0.67,2.415,0,0,473.12,465.17,11.24,453.92,0,0,NA,NA,NA,0.638,0.445,0.397,0.281,0.224,0.235,0.195,0.067,0.697
89,CRDA1201,RICER048,1,1,2012-08-28,89,23.6,30.8,22.3,NA,6.37,1.471,4.887,6.358,1.471,4.887,0,0,479.49,471.52,12.72,458.81,0,0,NA,NA,NA,1.286,0.912,0.802,0.565,0.449,0.475,0.398,0.147,0.717
90,CRDA1201,RICER048,1,1,2012-08-29,90,21.8,30.6,23.1,NA,5.866,1.479,4.376,5.856,1.479,4.376,0,0,485.36,477.38,14.19,463.19,0,0,NA,NA,NA,1.13,0.842,0.721,0.504,0.399,0.425,0.356,0.148,0.744
91,CRDA1201,RICER048,1,1,2012-08-30,91,14.5,29.3,23.6,NA,3.847,1.051,2.788,3.839,1.051,2.788,0,0,489.2,481.22,15.25,465.97,0,0,NA,NA,NA,0.728,0.531,0.46,0.32,0.253,0.27,0.226,0.105,0.779
92,CRDA1201,RICER048,1,1,2012-08-31,92,19.4,28.8,22.5,NA,5.07,1.467,3.589,5.056,1.467,3.589,0,0,494.27,486.28,16.71,469.56,0,0,NA,NA,NA,0.958,0.67,0.588,0.411,0.325,0.347,0.291,0.147,0.815
93,CRDA1201,RICER048,1,1,2012-09-01,93,18.9,28.1,23,NA,4.895,1.518,3.356,4.874,1.518,3.356,0,0,499.17,491.15,18.23,472.92,0,0,NA,NA,NA,0.881,0.637,0.559,0.386,0.302,0.321,0.269,0.152,0.843
94,CRDA1201,RICER048,1,1,2012-09-02,94,7.8,26.2,22.1,NA,1.958,0.649,1.297,1.946,0.649,1.297,0,0,501.13,493.1,18.88,474.21,0,0,NA,NA,NA,0.334,0.251,0.219,0.151,0.117,0.123,0.102,0.065,0.879
95,CRDA1201,RICER048,1,1,2012-09-03,95,19.8,29.5,20.9,NA,5.106,1.767,3.32,5.087,1.767,3.32,0,0,506.23,498.18,20.65,477.53,0,0,NA,NA,NA,0.863,0.639,0.553,0.387,0.301,0.315,0.261,0.177,0.917
96,CRDA1201,RICER048,1,1,2012-09-04,96,23,29.5,22.1,NA,5.948,2.207,3.716,5.923,2.207,3.716,0,0,512.18,504.1,22.85,481.25,0,0,NA,NA,NA,0.968,0.697,0.613,0.433,0.343,0.361,0.301,0.221,0.937
97,CRDA1201,RICER048,1,1,2012-09-05,97,7.3,26.9,23.2,NA,1.84,0.727,1.105,1.832,0.727,1.105,0,0,514.02,505.94,23.58,482.36,0,0,NA,NA,NA,0.285,0.208,0.183,0.129,0.102,0.107,0.09,0.073,0.979
98,CRDA1201,RICER048,1,1,2012-09-06,98,21.1,29.5,22.4,NA,5.441,2.183,3.224,5.407,2.183,3.224,0,0,519.46,511.34,25.76,485.58,0,0,NA,NA,NA,0.836,0.619,0.533,0.374,0.295,0.309,0.257,0.218,1.028
99,CRDA1201,RICER048,1,1,2012-09-07,99,22.5,29.7,21.6,NA,5.747,2.416,3.308,5.724,2.416,3.308,0,0,525.21,517.07,28.18,488.89,0,0,NA,NA,NA,0.843,0.632,0.549,0.385,0.304,0.325,0.269,0.242,1.05
100,CRDA1201,RICER048,1,1,2012-09-08,100,14.1,26.8,22.8,NA,3.505,1.532,1.955,3.487,1.532,1.955,0,0,528.71,520.56,29.71,490.84,0,0,NA,NA,NA,0.498,0.373,0.325,0.227,0.18,0.192,0.161,0.153,1.099
101,CRDA1201,RICER048,1,1,2012-09-09,101,16.7,28.9,22.7,NA,4.235,1.913,2.31,4.222,1.913,2.31,0,0,532.95,524.78,31.63,493.15,0,0,NA,NA,NA,0.596,0.444,0.382,0.266,0.21,0.223,0.188,0.191,1.152
102,CRDA1201,RICER048,1,1,2012-09-10,102,20.9,30.2,21.9,NA,5.326,2.472,2.831,5.303,2.472,2.831,0,0,538.27,530.08,34.1,495.98,0,0,NA,NA,NA,0.727,0.542,0.468,0.327,0.259,0.277,0.231,0.247,1.191
103,CRDA1201,RICER048,1,1,2012-09-11,103,22.7,26.7,22.2,NA,5.558,2.662,2.868,5.529,2.662,2.868,0,0,543.83,535.61,36.76,498.85,0,0,NA,NA,NA,0.739,0.543,0.472,0.332,0.263,0.281,0.236,0.266,1.237
104,CRDA1201,RICER048,1,1,2012-09-12,104,20.3,30.3,21.3,NA,5.117,2.543,2.557,5.1,2.543,2.557,0,0,548.95,540.71,39.3,501.41,0,0,NA,NA,NA,0.658,0.483,0.423,0.297,0.235,0.251,0.21,0.254,1.292
105,CRDA1201,RICER048,1,1,2012-09-13,105,20.6,30.5,23.1,NA,5.256,2.684,2.552,5.236,2.684,2.552,0,0,554.2,545.95,41.99,503.96,0,0,NA,NA,NA,0.654,0.488,0.424,0.296,0.234,0.248,0.208,0.268,1.352
106,CRDA1201,RICER048,1,1,2012-09-14,106,12.9,27.3,22.9,NA,3.166,1.658,1.494,3.152,1.658,1.494,0,0,557.37,549.1,43.64,505.45,0,0,NA,NA,NA,0.383,0.286,0.248,0.173,0.137,0.145,0.122,0.166,1.408
107,CRDA1201,RICER048,1,1,2012-09-15,107,17.1,28.2,22.4,NA,4.217,2.247,1.951,4.197,2.247,1.951,0,0,561.59,553.29,45.89,507.4,0,0,NA,NA,NA,0.502,0.372,0.323,0.226,0.179,0.189,0.158,0.225,1.466
108,CRDA1201,RICER048,1,1,2012-09-16,108,19.3,28.9,22.5,NA,4.787,2.6,2.164,4.763,2.6,2.163,0,0,566.37,558.06,48.49,509.57,0,0,NA,NA,NA,0.555,0.413,0.359,0.251,0.199,0.21,0.176,0.26,1.508
109,CRDA1201,RICER048,1,1,2012-09-17,109,19.4,29.3,21.6,NA,4.79,2.661,2.112,4.772,2.661,2.111,0,0,571.16,562.83,51.15,511.68,0,0,NA,NA,NA,0.539,0.402,0.349,0.245,0.193,0.208,0.174,0.266,1.561
110,CRDA1201,RICER048,1,1,2012-09-18,110,11.7,29.5,21.5,NA,2.887,1.632,1.241,2.872,1.632,1.24,0,0,574.05,565.7,52.78,512.92,0,0,NA,NA,NA,0.321,0.234,0.203,0.143,0.114,0.122,0.104,0.163,1.619
111,CRDA1201,RICER048,1,1,2012-09-19,111,20.5,28.5,21,NA,4.979,2.853,2.104,4.955,2.853,2.102,0,0,579.03,570.66,55.64,515.02,0,0,NA,NA,NA,0.546,0.397,0.346,0.243,0.192,0.205,0.173,0.285,1.678
112,CRDA1201,RICER048,1,1,2012-09-20,112,20.8,29.1,22.1,NA,5.113,2.986,2.104,5.087,2.986,2.102,0,0,584.14,575.74,58.62,517.12,0,0,NA,NA,NA,0.538,0.401,0.349,0.244,0.193,0.205,0.172,0.299,1.718
113,CRDA1201,RICER048,1,1,2012-09-21,113,12.9,29.1,23,NA,3.189,1.878,1.296,3.173,1.878,1.295,0,0,587.33,578.92,60.5,518.42,0,0,NA,NA,NA,0.331,0.247,0.215,0.15,0.119,0.127,0.106,0.188,1.781
114,CRDA1201,RICER048,1,1,2012-09-22,114,17,29.3,22.4,NA,4.192,2.483,1.69,4.171,2.483,1.688,0,0,591.52,583.09,62.98,520.1,0,0,NA,NA,NA,0.441,0.316,0.277,0.195,0.155,0.165,0.139,0.248,1.845
115,CRDA1201,RICER048,1,1,2012-09-23,115,16.5,28.5,22.1,NA,4.021,2.396,1.605,3.998,2.396,1.602,0,0,595.54,587.09,65.38,521.71,0,0,NA,NA,NA,0.427,0.293,0.261,0.184,0.147,0.158,0.133,0.24,1.889
116,CRDA1201,RICER048,1,1,2012-09-24,116,19.3,28.7,22.5,NA,4.724,2.834,1.867,4.698,2.834,1.864,0,0,600.27,591.78,68.21,523.57,0,0,NA,NA,NA,0.505,0.338,0.302,0.213,0.169,0.183,0.155,0.283,1.944
117,CRDA1201,RICER048,1,1,2012-09-25,117,22.1,29.7,22.6,NA,5.466,3.299,2.138,5.433,3.299,2.134,0,0,605.73,597.22,71.51,525.71,0,0,NA,NA,NA,0.585,0.384,0.345,0.242,0.192,0.208,0.177,0.33,1.997
118,CRDA1201,RICER048,1,1,2012-09-26,118,22.7,31.4,20.5,NA,5.628,3.43,2.177,5.602,3.43,2.171,0,0,611.36,602.82,74.94,527.88,0,0,NA,NA,NA,0.598,0.392,0.351,0.246,0.195,0.212,0.179,0.343,2.058
119,CRDA1201,RICER048,1,1,2012-09-27,119,19.2,30.8,21.9,NA,4.772,2.929,1.825,4.749,2.929,1.82,0,0,616.13,607.57,77.87,529.7,0,0,NA,NA,NA,0.504,0.33,0.294,0.205,0.162,0.176,0.149,0.293,2.124
120,CRDA1201,RICER048,1,1,2012-09-28,120,21.8,31.1,22.3,NA,5.457,3.329,2.116,5.437,3.329,2.109,0,0,621.59,613,81.2,531.8,0,0,NA,NA,NA,0.587,0.384,0.341,0.237,0.186,0.203,0.171,0.333,2.192
121,CRDA1201,RICER048,1,1,2012-09-29,121,21.9,29.4,22.5,NA,5.394,3.253,2.12,5.364,3.253,2.111,0,0,626.98,618.37,84.45,533.92,0,0,NA,NA,NA,0.588,0.386,0.342,0.237,0.186,0.202,0.17,0.325,2.251
122,CRDA1201,RICER048,1,1,2012-09-30,122,18.8,27.8,22.8,NA,4.565,2.725,1.819,4.535,2.725,1.81,0,0,631.55,622.9,87.18,535.73,0,0,NA,NA,NA,0.5,0.332,0.295,0.204,0.16,0.174,0.146,0.273,2.314
123,CRDA1201,RICER048,1,1,2012-10-01,123,18.7,30.1,21.6,NA,4.617,2.748,1.864,4.601,2.748,1.853,0,0,636.17,627.51,89.93,537.58,0,0,NA,NA,NA,0.513,0.341,0.302,0.209,0.163,0.177,0.149,0.275,2.377
124,CRDA1201,RICER048,1,1,2012-10-02,124,13.3,26.2,22.2,NA,3.165,1.861,1.295,3.147,1.861,1.286,0,0,639.33,630.65,91.79,538.86,0,0,NA,NA,NA,0.358,0.241,0.209,0.144,0.112,0.121,0.101,0.186,2.433
125,CRDA1201,RICER048,1,1,2012-10-03,125,17.7,29.4,21.3,NA,4.336,2.548,1.782,4.315,2.548,1.767,0,0,643.67,634.97,94.34,540.63,0,0,NA,NA,NA,0.49,0.334,0.288,0.198,0.154,0.165,0.138,0.255,2.486
126,CRDA1201,RICER048,1,1,2012-10-04,126,17.9,30.4,22.3,NA,4.464,2.621,1.843,4.445,2.621,1.824,0,0,648.13,639.41,96.96,542.46,0,0,NA,NA,NA,0.498,0.337,0.3,0.208,0.162,0.174,0.145,0.262,2.526
127,CRDA1201,RICER048,1,1,2012-10-05,127,16.9,29.3,22.9,NA,4.18,2.453,1.733,4.166,2.453,1.713,0,0,652.31,643.58,99.41,544.17,0,0,NA,NA,NA,0.469,0.314,0.28,0.195,0.153,0.165,0.138,0.245,2.575
128,CRDA1201,RICER048,1,1,2012-10-06,128,20.5,29.2,23,NA,5.072,2.97,2.113,5.056,2.97,2.086,0,0,657.38,648.64,102.38,546.26,0,0,NA,NA,NA,0.58,0.379,0.338,0.235,0.185,0.2,0.167,0.297,2.605
129,CRDA1201,RICER048,1,1,2012-10-07,129,17.1,29.7,21.7,NA,4.214,2.457,1.764,4.195,2.457,1.738,0,0,661.6,652.83,104.84,547.99,0,0,NA,NA,NA,0.485,0.316,0.282,0.196,0.153,0.167,0.14,0.246,2.633
130,CRDA1201,RICER048,1,1,2012-10-08,130,21,30.3,23.2,NA,5.267,3.067,2.215,5.247,3.067,2.179,0,0.001,666.86,658.08,107.9,550.17,0,0,NA,NA,NA,0.604,0.397,0.354,0.246,0.193,0.209,0.175,0.307,2.666
131,CRDA1201,RICER048,1,1,2012-10-09,131,21.6,30.5,23.4,NA,5.433,3.164,2.296,5.42,3.164,2.255,0,0.001,672.3,663.5,111.07,552.43,0,0,NA,NA,NA,0.607,0.413,0.371,0.258,0.202,0.22,0.185,0.316,2.692
132,CRDA1201,RICER048,1,1,2012-10-10,132,23.2,30.7,23.3,NA,5.839,3.382,2.48,5.815,3.382,2.432,0,0.001,678.14,669.31,114.45,554.86,0,0,NA,NA,NA,0.651,0.444,0.401,0.278,0.219,0.238,0.201,0.338,2.722
133,CRDA1201,RICER048,1,1,2012-10-11,133,19.9,29.4,22.9,NA,4.927,2.837,2.104,4.897,2.837,2.06,0,0.001,683.06,674.21,117.29,556.92,0,0,NA,NA,NA,0.558,0.376,0.338,0.235,0.183,0.2,0.169,0.284,2.752
134,CRDA1201,RICER048,1,1,2012-10-12,134,17,30.1,22.4,NA,4.227,2.434,1.815,4.209,2.434,1.773,0,0.001,687.29,678.42,119.72,558.69,0,0.01,NA,NA,NA,0.486,0.325,0.291,0.202,0.155,0.171,0.144,0.243,2.783
135,CRDA1201,RICER048,1,1,2012-10-13,135,13.9,29.9,23.4,NA,3.476,1.999,1.501,3.464,1.999,1.464,0,0.001,690.77,681.88,121.72,560.16,0,0.01,NA,NA,NA,0.409,0.272,0.239,0.165,0.126,0.137,0.116,0.2,2.808
136,CRDA1201,RICER048,1,1,2012-10-14,136,21.2,31,22.1,NA,5.32,3.052,2.311,5.304,3.052,2.25,0,0.001,696.09,687.19,124.77,562.41,0,0.01,NA,NA,NA,0.628,0.421,0.369,0.254,0.195,0.208,0.175,0.305,2.829
137,CRDA1201,RICER048,1,1,2012-10-15,137,18.4,30.2,22.5,NA,4.587,2.622,2.005,4.571,2.622,1.948,0,0.002,700.67,691.76,127.39,564.35,0,0.01,NA,NA,NA,0.535,0.36,0.322,0.222,0.173,0.183,0.153,0.262,2.845
138,CRDA1201,RICER048,1,1,2012-10-16,138,22.8,29.6,22,NA,5.629,3.204,2.475,5.607,3.204,2.401,0,0.002,706.3,697.36,130.6,566.76,0,0.01,NA,NA,NA,0.648,0.443,0.399,0.276,0.216,0.23,0.189,0.32,2.868
139,CRDA1201,RICER048,1,1,2012-10-17,139,20.6,30.8,21.4,NA,5.124,2.899,2.268,5.097,2.899,2.196,0,0.002,711.43,702.46,133.49,568.95,0,0.01,NA,NA,NA,0.555,0.408,0.373,0.26,0.203,0.218,0.179,0.29,2.887
140,CRDA1201,RICER048,1,1,2012-10-18,140,20,29.8,22.4,NA,4.95,3.616,2.206,4.928,3.616,1.309,0,0.002,716.38,707.39,137.11,570.26,0,0.02,NA,NA,NA,1.087,0.139,0.047,0.017,0.009,0.007,0.004,0.362,2.911
141,CRDA1201,RICER048,1,1,2012-10-19,141,17.9,30,21.6,NA,4.408,3.191,1.979,4.394,3.191,1.2,0,0.003,720.79,711.78,140.3,571.46,0,0.02,NA,NA,NA,0.983,0.135,0.046,0.017,0.009,0.006,0.004,0.319,2.93
142,CRDA1201,RICER048,1,1,2012-10-20,142,22,30.1,23.2,NA,5.482,4.338,2.479,5.459,4.338,1.118,0,0.003,726.27,717.24,144.64,572.58,0,0.02,NA,NA,NA,0.907,0.131,0.045,0.017,0.008,0.006,0.004,0.434,2.948
143,CRDA1201,RICER048,1,1,2012-10-21,143,19.4,31.7,23.3,NA,4.915,3.87,2.239,4.896,3.87,1.022,0,0.004,731.18,722.14,148.51,573.6,0,0.03,NA,NA,NA,0.818,0.126,0.044,0.016,0.008,0.006,0.004,0.387,2.823
144,CRDA1201,RICER048,1,1,2012-10-22,144,16.8,29,23,NA,4.124,3.135,1.894,4.104,3.135,0.965,0,0.004,735.31,726.24,151.65,574.57,0,0.03,NA,NA,NA,0.767,0.121,0.043,0.016,0.008,0.006,0.004,0.314,2.757
145,CRDA1201,RICER048,1,1,2012-10-23,145,18.4,29.6,21.5,NA,4.496,3.537,2.082,4.48,3.537,0.939,0,0.004,739.8,730.72,155.18,575.5,0,0.03,NA,NA,NA,0.747,0.117,0.042,0.015,0.008,0.006,0.004,0.354,2.757
146,CRDA1201,RICER048,1,1,2012-10-24,146,17.8,31.5,21.9,NA,4.451,3.516,2.078,4.436,3.516,0.915,0,0.005,744.25,735.16,158.7,576.42,0,0.04,NA,NA,NA,0.729,0.112,0.041,0.015,0.008,0.006,0.004,0.352,2.759
147,CRDA1201,RICER048,1,1,2012-10-25,147,17.7,31.9,22.8,NA,4.472,3.518,2.106,4.454,3.518,0.93,0,0.006,748.72,739.61,162.22,577.35,0,0.05,NA,NA,NA,0.75,0.108,0.04,0.015,0.007,0.006,0.004,0.352,2.699
148,CRDA1201,RICER048,1,1,2012-10-26,148,19.1,30.4,24.1,NA,4.798,3.801,2.28,4.785,3.801,0.977,0,0.006,753.52,744.4,166.02,578.33,0,0.05,NA,NA,NA,0.803,0.104,0.039,0.014,0.007,0.006,0.004,0.38,2.556
149,CRDA1201,RICER048,1,1,2012-10-27,149,20.6,31.5,23.4,NA,5.209,3.959,2.476,5.196,3.959,1.231,0,0.007,758.73,749.59,169.98,579.56,0,0.06,NA,NA,NA,1.053,0.109,0.038,0.014,0.007,0.006,0.004,0.396,2.011
150,CRDA1201,RICER048,1,1,2012-10-28,150,9.6,29.2,23.3,NA,2.382,1.302,1.132,2.373,1.302,1.063,0,0.007,761.11,751.97,171.28,580.62,0,0.07,NA,NA,NA,0.332,0.189,0.153,0.108,0.085,0.108,0.089,0.13,2.094
