-15.58972308;12.82973684;0.044495356;546.1247779;223.7130242;222.1282177;144.5941866;117.9297786;112.0880679;97.66355037;54.54046432;-15.59;12.83;0.044;552.8475486;225.5835588;221.2266031;145.9726254;117.7776929;111.8770428;97.06680146;55;0.002891189;0.002879192;0.003336576;40.86496716;18.1551437;17.79412478;10.72913789;19.79401282;11.92221875;9.548102239;4.082661198;-15.59444444;12.825;0.038;40.21205057;15.71305243;16.54186325;10.56611082;9.592044522;7.798217848;6.63793637;3.895499376;-15.585;12.83444444;0.055;603.4080539;243.3013957;249.691131;158.2166367;187.0388114;132.1696521;118.0643105;59.36315567;7;2
-15.58972308;12.82973684;0.044495356;546.1247779;223.7130242;222.1282177;144.5941866;117.9297786;112.0880679;97.66355037;54.54046432;-15.59;12.83;0.044;552.8475486;225.5835588;221.2266031;145.9726254;117.7776929;111.8770428;97.06680146;55;0.002891189;0.002879192;0.003336576;40.86496716;18.1551437;17.79412478;10.72913789;19.79401282;11.92221875;9.548102239;4.082661198;-15.59444444;12.825;0.038;40.21205057;15.71305243;16.54186325;10.56611082;9.592044522;7.798217848;6.63793637;3.895499376;-15.585;12.83444444;0.055;603.4080539;243.3013957;249.691131;158.2166367;187.0388114;132.1696521;118.0643105;59.36315567;8;2
-15.58972308;12.82973684;0.044495356;546.1247779;223.7130242;222.1282177;144.5941866;117.9297786;112.0880679;97.66355037;54.54046432;-15.59;12.83;0.044;552.8475486;225.5835588;221.2266031;145.9726254;117.7776929;111.8770428;97.06680146;55;0.002891189;0.002879192;0.003336576;40.86496716;18.1551437;17.79412478;10.72913789;19.79401282;11.92221875;9.548102239;4.082661198;-15.59444444;12.825;0.038;40.21205057;15.71305243;16.54186325;10.56611082;9.592044522;7.798217848;6.63793637;3.895499376;-15.585;12.83444444;0.055;603.4080539;243.3013957;249.691131;158.2166367;187.0388114;132.1696521;118.0643105;59.36315567;9;2
-15.96972222;12.79972222;0.01579321;506.4429108;283.5294241;210.0263727;143.2717555;106.3211046;141.8467832;98.40107936;53.19874967;-15.96972222;12.79972222;0.018;513.9192731;280.3287267;206.0311712;144.3808736;105.4212916;137.5933846;97.8128446;53.12312518;0.002886751;0.002886751;0.006231634;18.23997363;11.60087089;11.68303364;4.478334128;17.55529937;26.91991897;5.273316648;0.803413364;-15.97444444;12.795;0.002;447.8272729;265.427013;192.2634661;110.7036161;60.89854893;107.2809666;85.36362986;50.64681481;-15.965;12.80444444;0.029;528.3455089;306.6350761;248.8941259;149.684348;169.6869311;204.1994946;113.4756403;54.20683108;31;2
-15.84972222;12.69972222;0.011398148;547.7823722;263.5412661;188.6298427;123.597507;105.2387221;180.8643043;97.90465243;54.36589063;-15.84972222;12.69972222;0.0115;547.8366993;264.9668357;186.3021483;128.9955092;105.9972645;187.1065618;92.14303662;54.89222392;0.002886751;0.002886751;0.005315914;18.29108423;8.440256519;14.35436134;16.38694641;17.43218207;36.14997461;16.44745214;1.005583942;-15.85444444;12.695;0;512.8285849;247.3002861;163.1949313;96.68892657;73.48023545;109.3914055;80.79688439;51.7055706;-15.845;12.70444444;0.027;587.9127904;279.0209621;222.9474879;145.558321;155.9927209;310.7072207;158.4774155;56.17690442;32;2
-15.92911606;12.63067476;0.008991903;461.0485097;260.1178243;213.5999603;120.4864217;80.21367489;140.1628976;110.2379941;48.78407418;-15.92833333;12.63111111;0.01;493.3203589;278.6042612;225.7835736;133.5508276;78.52779103;130.7774962;110.5514605;52.11690438;0.002902291;0.002592664;0.005434003;108.6451859;60.9367991;51.24319949;31.41676814;25.8941846;49.99022318;31.68851446;11.39709578;-15.93444444;12.625;0;62.63484465;32.79629256;24.91832073;12.47196812;8.994786049;17.33474125;12.2964508;6.175982581;-15.925;12.63444444;0.019;549.611201;309.9210204;271.7462201;151.2003094;145.6817806;282.6593503;176.0210983;56.94876816;33;2
-15.81972222;12.69972222;0.017188272;590.4951383;237.7828315;171.7192473;136.3864732;110.9752652;153.9076678;106.0143977;55.66000525;-15.81972222;12.69972222;0.017;597.6724932;235.5237837;168.08602;141.9732371;110.3750736;155.0462206;103.5751964;55.94783517;0.002886751;0.002886751;0.005803147;23.38448771;16.45453637;8.342118534;12.03543042;7.443224337;32.32842936;11.47410526;1.073045533;-15.82444444;12.695;0.005;554.6262463;212.2720719;157.0794552;104.5109599;88.07346432;100.4062365;89.62053911;53.81301579;-15.815;12.70444444;0.03;623.4855882;264.7830261;187.7749257;145.4838548;131.9635098;239.0002937;146.1744996;57.25602076;34;2
-15.79972222;12.72972222;0.015910494;551.3456063;259.0959146;189.5923453;143.1597513;117.7827522;181.55992;115.4553156;54.77814574;-15.79972222;12.72972222;0.016;557.4642081;258.6684265;186.1018722;143.2748203;118.1002163;190.3939375;113.518977;54.94069125;0.002886751;0.002886751;0.005825216;19.27100712;12.57129437;9.362951221;1.602950163;3.82208592;36.21479727;11.46851632;0.783972226;-15.80444444;12.725;0.003;504.8038194;229.926878;177.7560983;134.937468;110.5220146;116.63182;95.41494114;52.80257427;-15.795;12.73444444;0.029;584.2952695;283.3025354;212.6981445;146.8093005;127.7761503;245.0295418;148.6401738;56.25813153;35;2
-15.80972222;12.72972222;0.014685185;527.8160723;273.681365;198.5077357;142.4715777;133.0920514;242.7490944;122.3324599;54.1707;-15.80972222;12.72972222;0.014;528.9545812;274.2584381;198.4676724;143.9910355;141.6234035;241.1617918;124.8511604;54;0.002886751;0.002886751;0.005229675;7.90130434;7.356825118;4.720883586;4.533268695;18.91437791;33.04739753;13.56868194;0.596595462;-15.81444444;12.725;0.004;505.0947345;250.498152;186.3676735;126.8537496;98.38497039;180.0746499;98.88646069;52.84592877;-15.805;12.73444444;0.026;543.9236921;291.6476417;211.7253619;146.8359253;159.9188515;322.5747455;150.8882588;55.16110612;36;2
-14.94972222;12.85972222;0.017132716;531.6030705;240.6715083;227.5563325;148.5498635;129.695324;172.3631282;101.4968305;56.56130651;-14.94972222;12.85972222;0.017;526.3049321;248.4812413;229.9477408;148.7911012;126.8236469;163.6053149;102.9922422;56.82929761;0.002886751;0.002886751;0.003928657;27.84336672;21.06713863;12.19223122;0.499746997;10.93407349;26.73389042;6.283111234;0.480697735;-14.95444444;12.855;0.008;483.2405981;193.8433328;199.5912056;147.8659699;110.7333116;128.0684704;82.65843828;55.84490474;-14.945;12.86444444;0.028;597.9389972;287.6639016;244.4731607;149.8604863;159.2737087;229.3838462;117.4400153;57.15785209;3;3
-14.94972222;12.85972222;0.017132716;531.6030705;240.6715083;227.5563325;148.5498635;129.695324;172.3631282;101.4968305;56.56130651;-14.94972222;12.85972222;0.017;526.3049321;248.4812413;229.9477408;148.7911012;126.8236469;163.6053149;102.9922422;56.82929761;0.002886751;0.002886751;0.003928657;27.84336672;21.06713863;12.19223122;0.499746997;10.93407349;26.73389042;6.283111234;0.480697735;-14.95444444;12.855;0.008;483.2405981;193.8433328;199.5912056;147.8659699;110.7333116;128.0684704;82.65843828;55.84490474;-14.945;12.86444444;0.028;597.9389972;287.6639016;244.4731607;149.8604863;159.2737087;229.3838462;117.4400153;57.15785209;4;3
-14.94972222;12.85972222;0.017132716;531.6030705;240.6715083;227.5563325;148.5498635;129.695324;172.3631282;101.4968305;56.56130651;-14.94972222;12.85972222;0.017;526.3049321;248.4812413;229.9477408;148.7911012;126.8236469;163.6053149;102.9922422;56.82929761;0.002886751;0.002886751;0.003928657;27.84336672;21.06713863;12.19223122;0.499746997;10.93407349;26.73389042;6.283111234;0.480697735;-14.95444444;12.855;0.008;483.2405981;193.8433328;199.5912056;147.8659699;110.7333116;128.0684704;82.65843828;55.84490474;-14.945;12.86444444;0.028;597.9389972;287.6639016;244.4731607;149.8604863;159.2737087;229.3838462;117.4400153;57.15785209;5;3
-14.94972222;12.85972222;0.017132716;531.6030705;240.6715083;227.5563325;148.5498635;129.695324;172.3631282;101.4968305;56.56130651;-14.94972222;12.85972222;0.017;526.3049321;248.4812413;229.9477408;148.7911012;126.8236469;163.6053149;102.9922422;56.82929761;0.002886751;0.002886751;0.003928657;27.84336672;21.06713863;12.19223122;0.499746997;10.93407349;26.73389042;6.283111234;0.480697735;-14.95444444;12.855;0.008;483.2405981;193.8433328;199.5912056;147.8659699;110.7333116;128.0684704;82.65843828;55.84490474;-14.945;12.86444444;0.028;597.9389972;287.6639016;244.4731607;149.8604863;159.2737087;229.3838462;117.4400153;57.15785209;6;3
-13.90972222;13.82972222;0.022151235;549.1261662;194.6044277;256.1445218;158.5149504;82.58712746;76.58195378;81.6754686;61.82304756;-13.90972222;13.82972222;0.022;552.6338943;186.6760566;257.8367874;158.5109366;83.91180272;74.45732218;80.12253485;62;0.002886751;0.002886751;0.003723239;18.33535341;15.31656062;8.618008488;0.482089835;7.151418653;7.941915533;4.519314909;0.533029581;-13.91444444;13.825;0.012;509.9015266;176.004196;236.7206588;157.750751;65.12051207;66.47261794;75.72725062;60.87677059;-13.905;13.83444444;0.032;580.7963991;231.468152;268.1214628;159.1156921;95.78938474;99.76783384;93.5807199;63.12200114;10;5
-13.90972222;13.82972222;0.022151235;549.1261662;194.6044277;256.1445218;158.5149504;82.58712746;76.58195378;81.6754686;61.82304756;-13.90972222;13.82972222;0.022;552.6338943;186.6760566;257.8367874;158.5109366;83.91180272;74.45732218;80.12253485;62;0.002886751;0.002886751;0.003723239;18.33535341;15.31656062;8.618008488;0.482089835;7.151418653;7.941915533;4.519314909;0.533029581;-13.91444444;13.825;0.012;509.9015266;176.004196;236.7206588;157.750751;65.12051207;66.47261794;75.72725062;60.87677059;-13.905;13.83444444;0.032;580.7963991;231.468152;268.1214628;159.1156921;95.78938474;99.76783384;93.5807199;63.12200114;11;5
-13.90972222;13.82972222;0.022151235;549.1261662;194.6044277;256.1445218;158.5149504;82.58712746;76.58195378;81.6754686;61.82304756;-13.90972222;13.82972222;0.022;552.6338943;186.6760566;257.8367874;158.5109366;83.91180272;74.45732218;80.12253485;62;0.002886751;0.002886751;0.003723239;18.33535341;15.31656062;8.618008488;0.482089835;7.151418653;7.941915533;4.519314909;0.533029581;-13.91444444;13.825;0.012;509.9015266;176.004196;236.7206588;157.750751;65.12051207;66.47261794;75.72725062;60.87677059;-13.905;13.83444444;0.032;580.7963991;231.468152;268.1214628;159.1156921;95.78938474;99.76783384;93.5807199;63.12200114;12;5
-13.90972222;13.82972222;0.022151235;549.1261662;194.6044277;256.1445218;158.5149504;82.58712746;76.58195378;81.6754686;61.82304756;-13.90972222;13.82972222;0.022;552.6338943;186.6760566;257.8367874;158.5109366;83.91180272;74.45732218;80.12253485;62;0.002886751;0.002886751;0.003723239;18.33535341;15.31656062;8.618008488;0.482089835;7.151418653;7.941915533;4.519314909;0.533029581;-13.91444444;13.825;0.012;509.9015266;176.004196;236.7206588;157.750751;65.12051207;66.47261794;75.72725062;60.87677059;-13.905;13.83444444;0.032;580.7963991;231.468152;268.1214628;159.1156921;95.78938474;99.76783384;93.5807199;63.12200114;13;5
-13.90972222;13.82972222;0.022151235;549.1261662;194.6044277;256.1445218;158.5149504;82.58712746;76.58195378;81.6754686;61.82304756;-13.90972222;13.82972222;0.022;552.6338943;186.6760566;257.8367874;158.5109366;83.91180272;74.45732218;80.12253485;62;0.002886751;0.002886751;0.003723239;18.33535341;15.31656062;8.618008488;0.482089835;7.151418653;7.941915533;4.519314909;0.533029581;-13.91444444;13.825;0.012;509.9015266;176.004196;236.7206588;157.750751;65.12051207;66.47261794;75.72725062;60.87677059;-13.905;13.83444444;0.032;580.7963991;231.468152;268.1214628;159.1156921;95.78938474;99.76783384;93.5807199;63.12200114;14;5
-13.90972222;13.82972222;0.022151235;549.1261662;194.6044277;256.1445218;158.5149504;82.58712746;76.58195378;81.6754686;61.82304756;-13.90972222;13.82972222;0.022;552.6338943;186.6760566;257.8367874;158.5109366;83.91180272;74.45732218;80.12253485;62;0.002886751;0.002886751;0.003723239;18.33535341;15.31656062;8.618008488;0.482089835;7.151418653;7.941915533;4.519314909;0.533029581;-13.91444444;13.825;0.012;509.9015266;176.004196;236.7206588;157.750751;65.12051207;66.47261794;75.72725062;60.87677059;-13.905;13.83444444;0.032;580.7963991;231.468152;268.1214628;159.1156921;95.78938474;99.76783384;93.5807199;63.12200114;15;5
-14.23972222;13.85972222;0.04517284;596.0601201;214.586289;189.3255088;158.9446766;70.21877815;73.38092895;66.54516576;59.1199616;-14.23972222;13.85972222;0.046;595.4262395;216.5015013;189.9662103;159;68.83129969;74.03345623;68.96638426;59;0.002886751;0.002886751;0.002665176;6.666652994;5.143090176;5.513256976;0.451979246;4.49974419;3.789042626;10.20123869;0.441171985;-14.24444444;13.855;0.036;585.112201;191.6720802;177.725677;157.8103;63.13448274;63.70658217;49.04731556;57.73269886;-14.235;13.86444444;0.051;630.4964953;223.1492734;200.9497113;160.140419;85.09693037;82.79135328;80.45527908;60.22567067;16;5
-13.96972222;14.12972222;0.031694444;591.4769675;185.021242;223.6758063;159.0559438;48.39809278;65.27372242;52.32305393;59.97345017;-13.96972222;14.12972222;0.032;595.9035452;183.5810898;220.9454997;159;46.88741763;62.74474394;53.43484566;60;0.002886751;0.002886751;0.002937296;13.92145891;5.79651405;10.3980543;0.265408792;6.59248033;6.074518936;5.35161377;0.682152195;-13.97444444;14.125;0.024;568.777992;174.7137189;209.127863;157.8888339;34.06518335;57.07650071;43.37998322;58.71079254;-13.965;14.13444444;0.04;615.0937593;198.3501351;247.0085095;160.1598438;69.06371638;80.13163515;60.90871656;61.26176408;17;5
