Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
1,CRDA1201,RICER048,1,1,2012-07-13,43,0,0,0,0,1,1,0,1,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,19
2,CRDA1201,RICER048,1,1,2012-07-14,44,1,0,0,0,1,1,0,1,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,37
3,CRDA1201,RICER048,1,1,2012-07-15,45,2,0,0,0,1,1,0,1,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,55
4,CRDA1201,RICER048,1,1,2012-07-16,46,3,0,0,0,1,1,0,1,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,72
5,CRDA1201,RICER048,1,1,2012-07-17,47,4,1,1,0.01,2,1,0,1,0,2,0,0,0,60,0,0,0,0,0,0,0,292.6,0,0,0.07,0.73,0.5,0,0,0,0,0,90
6,CRDA1201,RICER048,1,1,2012-07-18,48,5,1,1,0.01,3,1,0,1,0,3,0,0,0,60,0,0,0,0,0,0,0,251.3,0,0,0.07,0.73,0.5,0,0,0,0,0,107
7,CRDA1201,RICER048,1,1,2012-07-19,49,6,1,1,0.01,4,1,0,1,0,4,0,0,0,60,0,0,0,0,0,0,0,231.3,0,0,0.1,0.72,0.5,0,0,0,0,0,125
8,CRDA1201,RICER048,1,1,2012-07-20,50,7,2,1,0.01,5,1,0,2,0,6,0,0,0,60,0,0,0,0,0,0,0,219.5,0,0,0.14,0.72,0.5,0,0,0,0,0,143
9,CRDA1201,RICER048,1,1,2012-07-21,51,8,2,1,0.01,6,1,0,2,0,7,0,0,0,60,0,0,0,0,0,0,0,211.7,0,0,0.17,0.72,0.5,0,0,0,0,0,161
10,CRDA1201,RICER048,1,1,2012-07-22,52,9,2,1,0.02,8,1,0,3,0,8,0,0,0,60,0,0,0,0,0,0,0,206.2,0,0,0.2,0.72,0.5,0,0,0,0,0,180
11,CRDA1201,RICER048,1,1,2012-07-23,53,10,3,1,0.02,9,1,0,4,0,10,0,0,0,60,0,0,0,0,0,0,0,202.2,0,0,0.24,0.72,0.5,0,0,0,0,0,198
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.03,11,1,0,4,0,12,0,0,0,60,0,0,0,0,0,0,0,226.2,0,0,0.27,0.72,0.5,0.01,0,0,0,0,216
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,3,1,0.03,12,1,0,5,0,13,0,0,0,60,0,0,0,0,0,0,0,220.3,0,0,0.3,0.72,0.5,0.01,0,0,0,0,235
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,1,0.03,14,1,0,6,0,15,0,0,0,60,0,0,0,0,0,0,0,214.8,0,0,0.34,0.72,0.5,0.01,0,0,0,0,254
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,4,1,0.03,16,1,0,7,0,17,0,0,0,60,0,0,0,0,0,0,0,210.6,0,0,0.37,0.72,0.5,0.01,0,0,0,0,273
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,4,1,0.04,19,1,0,8,0,19,0,0,0,60,0,0,0,0,0,0,0,207,0,0,0.41,0.72,0.5,0.02,0,0,0,0,292
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,1,0.04,21,1,0,9,0,22,0,0,0,60,0,0,0,0,0,0,0,204,0,0,0.44,0.72,0.5,0.02,0.01,0,0,0,310
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,1,0.05,24,1,0,11,0,24,0,0,0,294,0,0,0,0,0,0,0,201.6,0,0,0.47,0.72,0.5,0.02,0.01,0,0,0,328
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,5,1,0.05,27,1,0,12,0,27,0,0,0,310,0,0,0,0,0,0,0,199.5,0,0,0.5,0.72,0.5,0.02,0.01,0,0,0,346
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,5,1,0.06,30,1,0,14,0,31,0,0,0,326,0,0,0,0,0,0,0,197.5,0,0,0.54,0.72,0.5,0.03,0.02,0,0,0,364
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,1,0.06,33,1,0,16,0,34,0,0,0,338,0,0,0,0,0,0,0,196.2,0,0,0.57,0.72,0.51,0.03,0.02,0.01,0,0,382
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,6,1,0.07,36,1,0,18,0,37,0,0,0,351,0,0,0,0,0,0,0,194.8,0,0,0.6,0.72,0.51,0.03,0.02,0.01,0,0,400
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,6,1,0.08,39,1,0,19,0,40,0,0,0,363,0,0,0,0,0,0,0,193.8,0,0,0.63,0.72,0.51,0.04,0.03,0.01,0,0,418
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,6,1,0.08,43,1,0,22,0,44,0,0,0,379,0,0,0,0,0,0,0,192.7,0,0,0.67,0.71,0.51,0.04,0.03,0.02,0,0,436
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,1,0.09,48,1,0,24,0,49,0,0,0,398,0,0,0,0,0,0,0,190.1,0,0,0.7,0.72,0.51,0.04,0.03,0.02,0,0,454
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,1,0.1,54,1,0,27,0,54,0,0,0,422,0,0,0,0,0,0,0,187.8,0,0,0.73,0.72,0.51,0.05,0.04,0.02,0,0,472
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,7,1,0.11,58,1,0,30,0,59,0,0,0,440,0,0,0,0,0,0,0,187.3,0,0,0.76,0.72,0.51,0.05,0.04,0.03,0,0,490
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,7,1,0.12,64,1,0,33,0,65,0,0,0,461,0,0,0,0,0,0,0,186.8,0,0,0.8,0.72,0.52,0.06,0.05,0.03,0,0,508
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,8,1,0.13,69,1,0,35,0,69,0,0,0,477,0,0,0,0,0,0,0,186.4,0,0,0.83,0.72,0.52,0.06,0.05,0.04,0,0,526
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,1,0.14,75,1,0,39,0,76,0,0,0,503,0,0,0,0,0,0,0,184.8,0,0,0.86,0.72,0.52,0.07,0.06,0.04,0,0,544
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,8,1,0.15,82,1,0,43,0,83,0,0,0,533,0,0,0,0,0,0,0,183.2,0,0,0.89,0.72,0.52,0.07,0.06,0.05,0,0,562
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,8,2,0.16,89,12,0,45,0,102,0,0,0,556,0,0,0,0,0,0,0,183.1,0,0,0.93,0.73,0.53,0.08,0.07,0.05,0,0,579
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,8,2,0.18,99,19,0,49,0,118,0,0,0,591,0,0,0,0,0,0,0,183,0,0,0.96,0.73,0.53,0.08,0.07,0.06,0,0,596
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,9,2,0.19,106,25,0,52,0,132,0,0,0,616,0,0,0,0,0,0,0,182.9,0,0,0.99,0.73,0.53,0.09,0.08,0.06,0,0,613
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,9,2,0.21,116,32,0,56,0,148,0,0,0,649,0,0,0,0,0,0,0,182.8,0,0,1,0.73,0.53,0.09,0.08,0.07,0,0,630
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,9,2,0.23,124,39,0,59,0,163,0,0,0,675,0,0,0,0,0,0,0,182.7,0,0,1,0.73,0.54,0.1,0.09,0.08,0,0,647
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,9,2,0.24,133,47,0,62,0,180,0,0,0,706,0,0,0,0,0,0,0,181.6,0,0,1,0.74,0.54,0.1,0.09,0.08,0,0,663
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,10,2,0.27,150,60,0,69,0,210,0,0,0,763,0,0,0,0,0,0,0,180,0,0,1,0.74,0.54,0.11,0.1,0.09,0,0,681
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,10,2,0.3,165,73,0,76,0,238,0,0,0,823,0,0,0,0,0,0,0,178.7,0,0,1,0.75,0.55,0.12,0.11,0.1,0,0,699
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,10,2,0.31,175,81,0,79,0,256,0,0,0,849,0,0,0,0,0,0,0,178.9,0,0,1,0.75,0.56,0.13,0.12,0.11,0,0,716
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,10,2,0.34,192,94,0,86,0,286,0,0,0,908,0,0,0,0,0,0,0,177.8,0,0,1,0.75,0.56,0.14,0.12,0.11,0,0,733
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,10,2,0.37,210,109,0,93,0,319,0,0,0,969,0,0,0,0,0,0,0,176.9,0,0,1,0.76,0.57,0.15,0.14,0.12,0,0,751
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,11,2,0.41,231,127,0,102,0,359,0,0,0,1039,0,0,0,0,0,0,0,175.9,0,0,1,0.77,0.58,0.16,0.15,0.13,0,0,769
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,11,2,0.44,253,145,0,111,0,399,0,0,0,1111,0,0,0,0,0,0,0,175.1,0,0,1,0.78,0.59,0.17,0.16,0.15,0,0,786
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,11,2,0.48,277,165,0,121,0,441,0,0,0,1188,0,0,0,0,0,0,0,174.4,0,0,1,0.79,0.6,0.18,0.17,0.16,0,0,804
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,11,2,0.52,302,186,0,131,0,488,0,0,0,1267,0,0,0,0,0,0,0,173.8,0,0,1,0.8,0.62,0.2,0.19,0.18,0,0,822
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,11,2,0.57,330,209,0,142,0,538,0,0,0,1349,0,0,0,0,0,0,0,173.2,0,0,1,0.82,0.63,0.21,0.2,0.19,0,0,840
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,11,2,0.63,364,237,0,157,0,601,0,0,0,1433,0,0,0,0,0,0,0,172.5,0,0,1,0.83,0.65,0.23,0.22,0.21,0,0,858
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,2,0.68,396,263,0,169,0,658,0,0,0,1519,0,0,0,0,0,0,0,172.1,0,0,1,0.85,0.67,0.25,0.24,0.23,0,0,875
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,12,2,0.74,429,290,0,183,0,719,0,0,0,1608,0,0,0,0,0,0,0,171.7,0,0,1,0.87,0.68,0.27,0.26,0.25,0,0,892
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,12,2,0.8,467,321,0,198,0,788,0,0,0,1701,0,0,0,0,0,0,0,171.3,0,0,1,0.88,0.7,0.29,0.28,0.27,0,0,909
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,12,2,0.85,496,345,0,209,0,841,0,0,0,1768,0,0,0,0,0,0,0,171,0,0,1,0.9,0.72,0.32,0.31,0.3,0,0,927
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,12,2,0.91,535,378,0,225,0,913,0,0,0,1866,0,0,0,0,0,0,0,170.7,0,0,1,0.92,0.74,0.34,0.33,0.31,0,0,944
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,12,2,0.99,583,417,0,245,0,1000,0,0,0,1966,0,0,0,0,0,0,0,170.3,0,0,1,0.94,0.76,0.36,0.35,0.34,0,0,961
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,13,3,1.06,622,465,0,258,0,1087,0,0,0,2069,0,0,0,0,0,0,0,170.9,0,0,1,0.97,0.79,0.39,0.38,0.37,0,0,978
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,13,3,1.12,654,508,0,268,0,1162,0,0,0,2156,0,0,0,0,0,0,0,171.3,0,0,1,0.98,0.81,0.41,0.4,0.39,0,0,996
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,13,3,1.19,694,558,0,281,0,1252,0,0,0,2264,0,0,0,0,0,0,0,171.8,0,0,1,1,0.82,0.43,0.42,0.41,0,0,1013
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,13,3,1.27,735,609,0,295,0,1344,0,0,0,2376,0,0,0,0,0,0,0,172.2,0,0,1,1.02,0.84,0.45,0.44,0.43,0,0,1030
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,13,3,1.35,784,670,0,311,0,1455,0,0,0,2490,0,0,0,0,0,0,0,172.7,0,0,1,1.04,0.86,0.47,0.46,0.45,0,0,1047
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,13,3,1.43,828,726,0,326,0,1555,0,0,0,2490,0,0,0,0,0,0,0,173.1,0,0,1,1.06,0.89,0.5,0.49,0.48,0,0,1064
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,14,3,1.51,870,782,0,340,0,1652,0,0,0,2489,0,0,0,0,0,0,0,173.4,0,0,1,1.08,0.91,0.52,0.51,0.5,0,0,1081
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,14,3,1.59,918,844,0,356,0,1762,0,0,0,2489,0,0,0,0,0,0,0,173.7,0,0,1,1.1,0.93,0.54,0.53,0.52,0,0,1098
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,14,3,1.68,964,908,0,371,0,1871,0,0,0,2489,0,0,0,0,0,0,0,174,0,0,1,1.12,0.95,0.57,0.56,0.55,0,0,1116
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,14,3,1.76,1013,976,0,388,0,1989,0,0,0,2488,0,0,0,0,0,0,0,174.2,0,0,1,1.14,0.98,0.59,0.58,0.57,0,0,1133
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,14,3,1.84,1056,1041,0,404,0,2097,0,0,0,2488,0,0,0,0,0,0,0,174.3,0,0,1,1.17,1,0.62,0.61,0.6,0,0,1150
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,14,3,1.9,1089,1094,0,415,0,2183,0,0,0,2487,0,0,0,0,0,0,0,174.4,0,0,1,1.19,1.02,0.65,0.64,0.62,0,0,1167
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,14,3,1.98,1137,1169,0,432,0,2306,0,0,0,2486,0,0,0,0,0,0,0,174.5,0,0,1,1.21,1.04,0.66,0.65,0.64,1,0,1184
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,15,3,2.04,1170,1226,0,444,0,2396,0,0,0,2485,0,0,0,0,0,0,0,174.5,0,0,1,1.23,1.07,0.69,0.68,0.67,1,0,1201
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,15,3,2.12,1214,1303,0,461,0,2517,0,0,0,2484,0,0,0,0,0,0,0,174.6,0,0,1,1.25,1.08,0.71,0.7,0.69,1,0,1218
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,15,3,2.2,1261,1390,0,480,0,2650,0,0,0,2483,0,0,0,0,0,0,0,174.6,0,0,1,1.27,1.11,0.74,0.73,0.72,1,0,1235
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,15,3,2.27,1300,1469,0,496,0,2769,0,0,0,2481,0,0,0,0,0,0,0,174.5,0,0,1,1.3,1.14,0.77,0.76,0.75,2,0,1253
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,15,3,2.34,1339,1553,0,512,0,2892,0,0,0,2480,0,0,0,0,0,0,0,174.4,0,0,1,1.33,1.16,0.8,0.79,0.78,2,0,1270
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,15,3,2.4,1378,1642,0,530,0,3020,0,0,0,2478,0,0,0,0,0,0,0,174.3,0,0,1,1.35,1.19,0.82,0.82,0.8,3,0,1287
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,15,3,2.47,1419,1735,0,548,0,3154,0,0,0,2476,0,0,0,0,0,0,0,174.2,0,0,1,1.38,1.22,0.85,0.84,0.83,3,0,1304
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,16,3,2.54,1458,1823,0,565,0,3281,0,0,0,2474,0,0,0,0,0,0,0,174,0,0,1,1.41,1.25,0.88,0.87,0.86,4,0,1322
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,16,3,2.61,1500,1918,0,583,0,3418,0,0,0,2471,0,0,0,0,0,0,0,173.8,0,0,1,1.43,1.27,0.91,0.9,0.89,5,0,1340
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,16,3,2.67,1540,2010,0,601,0,3550,0,0,0,2468,0,0,0,0,0,0,0,173.5,0,0,1,1.46,1.3,0.94,0.93,0.92,6,0,1358
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,16,3,2.74,1583,2107,0,620,0,3690,0,0,0,2465,0,0,0,0,0,0,0,173.3,0,0,1,1.49,1.33,0.97,0.96,0.95,8,0,1376
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,16,3,2.77,1605,2232,0,639,0,3837,0,0,0,2462,0,0,0,0,0,0,0,172.9,0,0,1,1.51,1.36,1,0.99,0.98,9,0,1394
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,16,3,2.8,1622,2329,0,653,0,3951,0,0,0,2459,0,0,0,0,0,0,0,172.4,0,0,1,1.55,1.39,1.04,1.03,1.02,11,0,1411
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,16,3,2.82,1642,2443,0,670,0,4085,0,0,0,2455,0,0,0,0,0,0,0,171.9,0,0,1,1.57,1.41,1.06,1.05,1.04,13,0,1428
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,16,3,2.85,1662,2560,0,688,0,4223,0,0,0,2451,0,0,0,0,0,0,0,171.3,0,0,1,1.59,1.44,1.09,1.08,1.07,15,0,1446
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,17,3,2.87,1681,2666,0,703,0,4347,0,0,0,2446,0,0,0,0,0,0,0,170.8,0,0,1,1.62,1.47,1.12,1.11,1.1,18,0,1464
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,17,3,2.9,1702,2789,0,721,0,4490,0,0,0,2441,0,0,0,0,0,0,0,170.2,0,0,1,1.65,1.49,1.15,1.14,1.13,20,0,1481
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,17,3,2.92,1723,2913,0,740,0,4636,0,0,0,2436,0,0,0,0,0,0,0,169.5,0,0,1,1.67,1.52,1.18,1.17,1.16,24,0,1499
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,17,3,2.94,1742,3026,0,756,0,4768,0,0,0,2431,0,0,0,0,0,0,0,168.8,0,0,1,1.7,1.55,1.21,1.2,1.19,27,0,1516
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,17,4,2.89,1741,3148,0,770,0,4889,0,0,0,1044,0,0,0,0,0,0,0,166.3,0,0,1,1.73,1.58,1.24,1.23,1.22,32,0,1533
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,17,4,2.85,1740,3282,0,785,0,5021,0,0,0,1028,0,0,0,0,0,0,0,163.7,0,0,1,1.75,1.6,1.26,1.25,1.24,38,0,1551
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,17,4,2.8,1739,3426,0,803,0,5165,0,0,0,1010,0,0,0,0,0,0,0,161.2,0,0,1,1.78,1.63,1.29,1.28,1.27,45,0,1569
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,17,4,2.76,1738,3568,0,820,0,5306,0,0,0,992,0,0,0,0,0,0,0,158.6,0,0,1,1.81,1.66,1.32,1.31,1.3,53,0,1587
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,17,4,2.71,1736,3699,0,835,0,5435,0,0,0,974,0,0,0,0,0,0,0,156.1,0,0,1,1.83,1.68,1.35,1.34,1.33,62,0,1605
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,17,4,2.66,1735,3834,0,850,0,5569,0,0,0,954,0,0,0,0,0,0,0,153.5,0,0,1,1.86,1.71,1.38,1.37,1.36,73,0,1622
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,17,4,2.62,1734,3958,0,864,0,5693,0,0,0,934,0,0,0,0,0,0,0,150.9,0,0,1,1.88,1.74,1.41,1.4,1.39,85,0,1639
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,17,5,2.57,1733,3958,145,871,145,5837,5,NaN,0.025,391,0,0,0,0,0,0,100,148.4,0,0,1,1.91,1.76,1.43,1.42,1.41,97,0,1657
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,17,5,2.52,1732,3958,277,877,277,5967,9,NaN,0.046,391,0,0,0,0,0,0,100,145.8,0,0,1,1.92,1.77,1.45,1.44,1.43,111,0,1675
96,CRDA1201,RICER048,1,1,2012-10-16,138,95,17,5,2.48,1731,3958,422,884,422,6111,14,NaN,0.069,391,0,0,0,0,0,0,100,143.2,0,0,1,1.93,1.79,1.46,1.45,1.44,126,0,1693
97,CRDA1201,RICER048,1,1,2012-10-17,139,96,17,5,2.43,1730,3958,556,891,556,6244,18,NaN,0.089,391,0,0,0,0,0,0,100,140.6,0,0,1,1.95,1.8,1.48,1.47,1.46,143,0,1711
98,CRDA1201,RICER048,1,1,2012-10-18,140,97,17,5,2.39,1728,3958,695,897,695,6382,23,NaN,0.109,391,0,0,0,0,0,0,100,138.1,0,0,1,1.96,1.81,1.49,1.48,1.47,160,0,1728
99,CRDA1201,RICER048,1,1,2012-10-19,141,98,17,5,2.34,1727,3958,823,902,823,6509,27,NaN,0.126,391,0,0,0,0,0,0,100,135.5,0,0,1,1.97,1.83,1.51,1.5,1.49,179,0,1745
100,CRDA1201,RICER048,1,1,2012-10-20,142,99,17,5,2.29,1726,3958,951,907,951,6635,31,NaN,0.143,391,0,0,0,0,0,0,100,132.9,0,0,1,1.98,1.84,1.52,1.51,1.5,199,0,1763
101,CRDA1201,RICER048,1,1,2012-10-21,143,100,17,5,2.25,1725,3958,1073,912,1073,6756,36,NaN,0.159,391,0,0,0,0,0,0,100,130.3,0,0,1,1.99,1.85,1.53,1.53,1.52,219,0,1781
102,CRDA1201,RICER048,1,1,2012-10-22,144,101,17,5,2.2,1724,3958,1182,915,1182,6864,39,NaN,0.172,391,0,0,0,0,0,0,100,127.7,0,0,1,2,1.86,1.55,1.54,1.53,241,0,1799
103,CRDA1201,RICER048,1,1,2012-10-23,145,102,17,5,2.15,1723,3958,1286,917,1286,6967,43,NaN,0.185,391,0,0,0,0,0,0,100,125.1,0,0,1,2.01,1.87,1.56,1.55,1.54,265,0,1816
104,CRDA1201,RICER048,1,1,2012-10-24,146,103,17,5,2.11,1721,3958,1395,920,1395,7075,46,NaN,0.197,391,0,0,0,0,0,0,100,122.5,0,0,1,2.02,1.88,1.56,1.56,1.55,289,0,1833
105,CRDA1201,RICER048,1,1,2012-10-25,147,104,17,5,2.06,1720,3958,1498,922,1498,7176,50,NaN,0.209,391,0,0,0,0,0,0,100,119.9,0,0,1,2.02,1.89,1.57,1.57,1.56,315,0,1851
106,CRDA1201,RICER048,1,1,2012-10-26,148,105,17,5,2.02,1719,3958,1584,923,1584,7262,52,NaN,0.218,391,0,0,0,0,0,0,100,117.3,0,0,1,2.03,1.89,1.58,1.58,1.57,341,0,1868
107,CRDA1201,RICER048,1,1,2012-10-27,149,106,17,5,1.97,1718,3958,1672,925,1672,7348,55,NaN,0.228,391,0.183,0.455,0,0,0,0,100,114.7,0,0,1,2.03,1.9,1.59,1.58,1.57,369,0,1885
108,CRDA1201,RICER048,1,1,2012-10-28,150,107,17,5,1.94,1717,3958,1736,926,1736,7412,57,NaN,0.234,391,0.287,0.525,0,0,0,0,100,113.1,0,0,1,2.02,1.9,1.6,1.59,1.58,398,0,1902
109,CRDA1201,RICER048,1,1,2012-10-29,151,108,17,5,1.89,1716,3958,1780,924,1780,7454,59,NaN,0.239,391,0.525,0.683,0,0,0,0,100,110.2,0,0,1,2.01,1.9,1.61,1.6,1.58,428,0,1919
110,CRDA1201,RICER048,1,1,2012-10-30,152,109,17,5,1.83,1714,3958,1813,921,1813,7486,60,NaN,0.242,391,0.634,0.756,0,0,0,0,100,106.8,0,0,1,2,1.9,1.62,1.61,1.59,459,0,1936
111,CRDA1201,RICER048,1,1,2012-10-31,153,110,17,5,1.77,1713,3958,1841,918,1841,7513,61,NaN,0.245,391,0.679,0.786,0,0,0,0,100,103.2,0,0,1,1.99,1.9,1.62,1.61,1.59,492,0,1953
112,CRDA1201,RICER048,1,1,2012-11-01,154,111,17,5,1.71,1711,3958,1866,914,1866,7536,62,NaN,0.248,391,0.699,0.8,0,0,0,0,100,99.7,0,0,1,1.98,1.89,1.62,1.61,1.59,526,0,1970
113,CRDA1201,RICER048,1,1,2012-11-02,155,112,17,5,1.64,1710,3958,1887,909,1887,7555,62,NaN,0.25,391,0.742,0.828,0,0,0,0,100,96.1,0,0,1,1.97,1.89,1.62,1.61,1.59,562,0,1987
114,CRDA1201,RICER048,1,1,2012-11-03,156,113,17,5,1.59,1708,3958,1907,904,1907,7574,63,NaN,0.252,391,0.702,0.801,0,0,0,0,100,92.8,0,0,1,1.96,1.88,1.62,1.61,1.59,600,0,2004
115,CRDA1201,RICER048,1,1,2012-11-04,157,114,17,5,1.52,1707,3958,1924,899,1924,7589,64,NaN,0.253,391,0.773,0.849,0,0,0,0,100,89.3,0,0,1,1.95,1.88,1.61,1.6,1.58,639,0,2021
116,CRDA1201,RICER048,1,1,2012-11-05,158,115,17,5,1.46,1705,3958,1938,893,1938,7601,64,NaN,0.255,391,0.803,0.869,0,0,0,0,100,85.8,0,0,1,1.94,1.87,1.61,1.6,1.58,679,0,2038
117,CRDA1201,RICER048,1,1,2012-11-06,159,116,17,5,1.4,1704,3958,1950,887,1950,7612,65,NaN,0.256,391,0.819,0.879,0,0,0,0,100,82.4,0,0,1,1.93,1.86,1.61,1.6,1.58,721,0,2055
118,CRDA1201,RICER048,1,1,2012-11-07,160,117,17,5,1.35,1704,3958,1963,881,1963,7625,65,NaN,0.257,391,0.798,0.866,0,0,0,0,100,79.1,0,0,1,1.92,1.85,1.6,1.59,1.57,765,0,2072
119,CRDA1201,RICER048,1,1,2012-11-08,161,118,17,6,1.35,1704,3958,1963,881,1963,7625,65,NaN,0.257,391,0.745,0.83,0,0,0,0,100,79.1,0,0,1,1.91,1.84,1.6,1.59,1.57,765,0,2089
120,CRDA1201,RICER048,1,1,2012-11-09,162,119,17,20,1.35,1704,3958,1963,881,1963,7625,65,NaN,0.257,391,0.846,0.897,0,0,0,0,100,79.1,0,0,1,1.9,1.84,1.59,1.58,1.56,765,0,2089
121,CRDA1201,RICER048,1,1,2012-11-10,163,120,17,20,1.35,1704,3958,1963,881,1963,7625,65,NaN,0.257,391,0.859,0.906,0,0,0,0,100,79.1,0,0,1,1.89,1.83,1.59,1.58,1.56,765,0,2105
